load_id,po_id,carrier_id,mode,equipment,pickup_planned,delivery_planned,pickup_actual,delivery_actual,pallets,weight_lbs,cube_cuft,planned_miles,linehaul_cost,fuel_cost,accessorial_cost,status,osd_flag,osd_reason
901088,51088,300,LTL,Dry Van,2025-04-06,2025-04-07,2025-04-06,2025-04-07,4,3508,243.6,443,300.0,40.24,125,Delivered,0,
901089,51089,301,TL,Dry Van,2025-06-08,2025-06-12,2025-06-08,2025-06-15,11,15024,1635.7,2181,5270.51,577.52,50,Delayed,0,
901090,51090,303,TL,Dry Van,2025-01-19,2025-01-23,2025-01-19,2025-01-23,9,18551,1474.1,2112,5266.64,602.89,75,Delayed,0,
901091,51091,303,TL,Dry Van,2025-05-19,2025-05-23,2025-05-20,2025-05-26,15,17936,1249.2,2181,5556.83,863.45,75,Delivered,0,
901092,51092,301,TL,Reefer,2025-01-24,2025-01-27,2025-01-24,2025-01-27,10,8450,1384.1,1370,2978.74,420.19,75,Delivered,0,
901093,51093,300,LTL,Dry Van,2025-06-20,2025-06-21,2025-06-20,2025-06-21,5,2533,421.4,443,300.0,53.34,0,Delivered,0,
901094,51094,301,TL,Dry Van,2025-06-27,2025-07-01,2025-06-27,2025-06-30,16,12424,997.2,1698,4308.64,624.47,0,Canceled,0,
901095,51095,300,TL,Reefer,2025-06-09,2025-06-13,2025-06-09,2025-06-13,6,9603,1119.5,1905,4538.58,682.63,0,Delivered,0,
901096,51096,301,TL,Flatbed,2025-06-29,2025-07-01,2025-06-29,2025-07-01,12,18146,1390.0,1047,2677.36,389.99,125,In Transit,0,
901097,51097,301,TL,Flatbed,2025-05-30,2025-06-03,2025-05-30,2025-06-03,12,13167,1035.6,1962,3944.17,640.56,50,Delivered,0,
901098,51098,301,TL,Dry Van,2025-04-24,2025-04-27,2025-04-24,2025-04-25,15,13066,1126.6,1263,3081.09,440.82,0,Delivered,0,
901099,51099,304,LTL,Dry Van,2025-01-23,2025-01-27,2025-01-23,2025-01-27,4,8841,472.1,1925,484.84,73.46,200,Delivered,0,
901100,51100,300,LTL,Dry Van,2025-02-26,2025-03-02,2025-02-26,2025-03-02,2,1640,449.5,1826,542.48,100.08,75,Delivered,0,
901101,51101,304,LTL,Dry Van,2025-04-03,2025-04-07,2025-04-03,2025-04-07,1,4961,115.8,2112,536.04,95.1,0,Delivered,0,
901102,51102,301,LTL,Dry Van,2025-06-06,2025-06-07,2025-06-06,2025-06-08,3,200,153.2,761,300.0,33.31,0,Delayed,0,
901103,51103,303,LTL,Dry Van,2025-05-24,2025-05-27,2025-05-24,2025-05-26,2,2432,50.0,1083,320.67,57.48,75,Delivered,0,
901104,51104,301,TL,Dry Van,2025-05-26,2025-05-30,2025-05-26,2025-05-29,7,11519,1085.2,1962,4162.58,632.79,0,Delayed,0,
901105,51105,303,TL,Dry Van,2025-05-15,2025-05-19,2025-05-15,2025-05-23,9,18749,1176.0,2008,4943.78,694.01,50,Delayed,0,
901106,51106,300,TL,Dry Van,2025-02-16,2025-02-20,2025-02-16,2025-02-20,12,12699,1352.1,1826,4649.51,596.44,0,Delivered,0,
901107,51107,304,TL,Dry Van,2025-02-05,2025-02-09,2025-02-05,2025-02-09,13,18426,1392.3,2008,4823.34,543.61,75,Delivered,0,
901108,51108,303,TL,Dry Van,2025-03-25,2025-03-29,2025-03-25,2025-03-28,11,11648,1127.0,1925,3400.73,479.37,0,Delivered,0,
901109,51109,304,TL,Reefer,2025-05-12,2025-05-16,2025-05-12,2025-05-15,16,21617,1419.5,2325,4652.02,693.2,50,Delivered,0,
901110,51110,303,LTL,Dry Van,2025-01-30,2025-02-04,2025-01-30,2025-02-03,3,4647,413.4,2287,974.43,183.61,0,Delivered,0,
901111,51111,301,TL,Reefer,2025-03-06,2025-03-09,2025-03-07,2025-03-09,11,20105,1607.9,1263,2841.72,460.56,0,Delivered,0,
901112,51112,302,LTL,Dry Van,2025-05-01,2025-05-05,2025-05-01,2025-05-05,6,4328,187.2,1698,484.97,68.16,50,Delivered,0,
901113,51113,301,TL,Dry Van,2025-06-29,2025-07-02,2025-06-29,2025-07-02,9,18387,1111.0,1819,3372.38,441.77,75,In Transit,0,
901114,51114,302,LTL,Dry Van,2025-04-20,2025-04-23,2025-04-20,2025-04-24,3,1348,341.8,1263,560.34,78.89,0,Delivered,0,
901115,51115,301,LTL,Dry Van,2025-06-09,2025-06-10,2025-06-09,2025-06-09,6,200,191.4,450,300.0,32.83,75,Delivered,0,
901116,51116,301,TL,Dry Van,2025-04-05,2025-04-06,2025-04-06,2025-04-07,8,14296,1235.0,348,632.57,69.51,50,Delivered,0,
901117,51117,304,TL,Dry Van,2025-03-12,2025-03-16,2025-03-13,2025-03-16,7,16490,747.4,1826,4529.35,497.84,0,Delivered,0,
901118,51118,300,TL,Flatbed,2025-03-29,2025-04-01,2025-03-29,2025-04-03,14,15347,1206.9,1083,2422.16,394.93,75,Delayed,0,
901119,51119,300,LTL,Dry Van,2025-02-25,2025-03-01,2025-02-25,2025-03-02,5,578,268.0,1962,635.52,70.22,0,Delivered,0,
901120,51120,302,TL,Dry Van,2025-02-08,2025-02-13,2025-02-08,2025-02-13,10,14493,1466.8,2139,4517.31,897.78,75,Delivered,0,
901121,51121,301,TL,Dry Van,2025-04-21,2025-04-24,2025-04-20,2025-04-23,11,17457,1196.9,1263,2211.53,229.97,75,Delivered,1,Concealed damage
901122,51122,302,TL,Dry Van,2025-06-20,2025-06-24,2025-06-20,2025-06-23,7,16202,1229.8,2325,4271.82,695.74,0,Delivered,0,
901123,51123,302,TL,Dry Van,2025-01-06,2025-01-10,2025-01-06,2025-01-10,13,14323,1462.7,1698,3755.79,526.29,75,Delivered,0,
901124,51124,304,TL,Dry Van,2025-06-17,2025-06-19,2025-06-16,2025-06-17,6,8662,1013.0,1047,2594.29,399.21,0,Delivered,0,
901125,51125,304,TL,Dry Van,2025-04-13,2025-04-17,2025-04-13,2025-04-17,10,18971,862.7,2112,4425.54,796.96,50,Delivered,0,
901126,51126,301,TL,Dry Van,2025-03-28,2025-04-01,2025-03-28,2025-04-02,13,15716,1154.3,1991,3548.29,686.54,200,Delivered,0,
901127,51127,302,TL,Dry Van,2025-03-06,2025-03-10,2025-03-06,2025-03-10,10,17875,1053.6,2325,5806.17,888.97,75,Delivered,0,
901128,51128,304,TL,Dry Van,2025-05-17,2025-05-18,2025-05-17,2025-05-19,15,14060,1334.1,443,814.15,103.95,0,Delivered,0,
901129,51129,300,TL,Dry Van,2025-03-14,2025-03-15,2025-03-14,2025-03-16,13,12243,1042.5,761,1537.66,221.23,0,Delivered,0,
901130,51130,304,TL,Dry Van,2025-06-07,2025-06-11,2025-06-07,2025-06-11,12,20359,1033.2,1991,4759.27,824.25,200,Delivered,0,
901131,51131,300,LTL,Dry Van,2025-05-17,2025-05-21,2025-05-17,2025-05-21,4,2240,428.5,2181,650.44,110.1,125,Delivered,0,
901132,51132,300,LTL,Dry Van,2025-04-06,2025-04-09,2025-04-06,2025-04-09,5,5169,50.0,1370,345.55,63.92,200,Delivered,0,
901133,51133,300,LTL,Dry Van,2025-05-17,2025-05-21,2025-05-18,2025-05-20,1,1062,178.4,2001,786.64,78.8,75,Delivered,0,
901134,51134,304,LTL,Dry Van,2025-02-24,2025-02-28,2025-02-24,2025-02-28,4,4132,270.7,1905,603.89,116.98,0,Delivered,0,
901135,51135,301,TL,Flatbed,2025-04-08,2025-04-09,2025-04-08,2025-04-08,11,13272,1466.0,761,1294.08,188.04,75,Delivered,0,
901136,51136,301,LTL,Dry Van,2025-05-26,2025-05-30,2025-05-26,2025-05-30,7,200,160.6,1962,547.43,72.45,50,Delivered,0,
901137,51137,301,TL,Dry Van,2025-02-12,2025-02-16,2025-02-12,2025-02-18,15,16434,1254.5,1698,3661.73,685.61,0,Delayed,0,
901138,51138,300,TL,Dry Van,2025-03-04,2025-03-09,2025-03-04,2025-03-09,5,20059,1332.9,2287,3981.74,772.05,50,Delivered,0,
901139,51139,304,LTL,Dry Van,2025-05-10,2025-05-14,2025-05-10,2025-05-14,4,2630,50.0,1991,605.86,115.44,75,Delivered,0,
901140,51140,303,TL,Flatbed,2025-03-10,2025-03-14,2025-03-10,2025-03-14,17,16254,1287.7,2001,3649.19,671.42,75,Delivered,0,
901141,51141,303,TL,Reefer,2025-04-08,2025-04-12,2025-04-08,2025-04-11,8,17978,905.0,1991,4002.69,696.39,125,Delivered,0,
901142,51142,301,TL,Reefer,2025-01-24,2025-01-28,2025-01-25,2025-01-29,15,13790,1353.1,1698,4109.87,463.25,0,Delivered,0,
901143,51143,302,TL,Dry Van,2025-04-27,2025-05-02,2025-04-29,2025-05-04,13,15408,1181.1,2139,3735.08,558.7,0,Delivered,0,
901144,51144,301,TL,Dry Van,2025-01-05,2025-01-08,2025-01-05,2025-01-08,9,17773,1237.2,1083,2364.86,416.18,0,Delivered,1,Count discrepancy
901145,51145,302,TL,Dry Van,2025-05-28,2025-06-01,2025-05-28,2025-06-01,11,12743,1377.2,1991,5069.05,601.34,0,Delivered,0,
901146,51146,300,LTL,Dry Van,2025-06-26,2025-06-30,2025-06-26,2025-06-29,3,200,223.2,2181,732.3,83.23,0,Delivered,0,
901147,51147,301,TL,Dry Van,2025-01-27,2025-01-31,2025-01-27,2025-01-31,6,13885,1186.9,2008,4370.36,470.57,0,Delivered,0,
901148,51148,301,TL,Dry Van,2025-02-01,2025-02-04,2025-02-01,2025-02-04,12,18744,1136.4,1083,2495.9,403.65,50,Delivered,0,
901149,51149,302,TL,Dry Van,2025-06-17,2025-06-20,2025-06-17,2025-06-20,5,16002,1699.7,1370,2361.82,250.53,125,Delivered,0,
901150,51150,301,TL,Dry Van,2025-05-31,2025-06-03,2025-05-31,2025-06-02,17,14461,1499.4,1819,4061.15,769.23,0,Delivered,1,Concealed damage
901151,51151,301,TL,Dry Van,2025-02-09,2025-02-12,2025-02-09,2025-02-12,16,19355,761.8,1819,4604.95,515.18,200,Delivered,0,
901152,51152,301,TL,Dry Van,2025-02-04,2025-02-08,2025-02-04,2025-02-07,8,15770,1546.6,1991,4620.1,802.79,75,Delivered,0,
901153,51153,301,TL,Reefer,2025-01-14,2025-01-15,2025-01-14,2025-01-14,11,17877,880.7,443,832.59,150.15,50,Delivered,0,
901154,51154,300,LTL,Reefer,2025-01-17,2025-01-18,2025-01-17,2025-01-19,4,5367,350.3,450,300.0,53.95,75,Delivered,0,
901155,51155,304,TL,Reefer,2025-01-25,2025-01-29,2025-01-25,2025-01-29,13,15520,1556.4,1826,3249.31,476.21,0,Delivered,0,
901156,51156,300,TL,Dry Van,2025-05-15,2025-05-19,2025-05-14,2025-05-17,10,19382,1360.5,2181,4179.25,798.77,0,Delivered,0,
901157,51157,301,TL,Reefer,2025-05-22,2025-05-26,2025-05-22,2025-05-26,9,10417,1575.3,1991,4594.12,525.93,50,Delivered,0,
901158,51158,304,LTL,Dry Van,2025-03-17,2025-03-21,2025-03-19,2025-03-24,2,1245,95.7,1925,790.94,90.01,0,Delivered,0,
901159,51159,301,TL,Dry Van,2025-04-27,2025-04-30,2025-04-27,2025-04-30,9,16326,1010.5,1263,2156.87,231.72,0,Delivered,0,
901160,51160,302,LTL,Dry Van,2025-06-20,2025-06-23,2025-06-20,2025-06-23,4,3570,151.5,1775,742.95,88.1,75,Delivered,0,
901161,51161,300,TL,Dry Van,2025-03-23,2025-03-26,2025-03-23,2025-03-24,9,17638,1143.7,1775,4493.97,789.81,0,Delivered,0,
901162,51162,301,TL,Dry Van,2025-02-01,2025-02-05,2025-02-01,2025-02-03,13,13008,1076.6,1698,3277.38,359.06,0,Delivered,0,
901163,51163,302,LTL,Reefer,2025-02-01,2025-02-02,2025-02-02,2025-02-02,1,8375,285.0,761,338.15,59.5,75,Delivered,0,
901164,51164,301,TL,Dry Van,2025-05-23,2025-05-26,2025-05-24,2025-05-26,8,14087,1442.6,1263,3087.74,328.66,200,Delivered,0,
901165,51165,300,LTL,Dry Van,2025-01-29,2025-02-01,2025-01-29,2025-02-01,3,7715,339.6,1370,476.85,87.1,125,Delivered,0,
901166,51166,300,LTL,Dry Van,2025-05-26,2025-05-30,2025-05-26,2025-05-29,9,5603,217.1,2325,871.07,158.23,0,Delivered,0,
901167,51167,303,LTL,Dry Van,2025-03-02,2025-03-05,2025-03-02,2025-03-04,5,200,50.0,1083,365.74,40.88,125,Delivered,0,
901168,51168,300,LTL,Dry Van,2025-04-28,2025-05-02,2025-04-28,2025-05-01,6,5954,419.0,2325,818.84,153.81,0,Delivered,0,
901169,51169,300,LTL,Dry Van,2025-01-16,2025-01-19,2025-01-16,2025-01-21,4,276,473.5,1083,404.02,56.48,0,Delayed,0,
901170,51170,301,TL,Reefer,2025-02-08,2025-02-12,2025-02-08,2025-02-10,17,15721,989.5,2008,3697.74,636.15,75,Delivered,0,
901171,51171,303,TL,Dry Van,2025-02-10,2025-02-11,2025-02-10,2025-02-13,14,9734,1303.6,761,1853.12,335.08,125,Delivered,0,
901172,51172,300,TL,Dry Van,2025-04-29,2025-05-03,2025-04-30,2025-05-04,12,9197,1195.6,1925,4806.65,771.08,125,Delivered,0,
901173,51173,300,TL,Dry Van,2025-02-24,2025-03-01,2025-02-25,2025-03-01,11,14670,1266.6,2287,5624.42,812.4,0,Delivered,0,
901174,51174,300,TL,Dry Van,2025-02-16,2025-02-19,2025-02-17,2025-02-20,16,14978,1176.5,1263,3275.7,537.69,50,Delivered,0,
901175,51175,300,TL,Dry Van,2025-04-12,2025-04-15,2025-04-12,2025-04-15,10,14489,1312.5,1263,2709.84,444.36,0,Delivered,0,
901176,51176,300,TL,Dry Van,2025-03-23,2025-03-27,2025-03-23,2025-03-26,13,14452,1408.4,2181,3714.48,658.89,50,Delivered,0,
901177,51177,300,TL,Dry Van,2025-04-24,2025-04-28,2025-04-26,2025-04-30,15,14897,1286.5,1925,4675.46,813.35,75,Delivered,0,
901178,51178,301,TL,Dry Van,2025-03-02,2025-03-05,2025-03-02,2025-03-06,11,10401,1143.8,1775,3294.74,581.39,50,Delivered,0,
901179,51179,304,LTL,Dry Van,2025-05-04,2025-05-08,2025-05-03,2025-05-07,5,917,50.0,1826,556.23,72.0,75,Delivered,0,
901180,51180,300,TL,Dry Van,2025-04-22,2025-04-23,2025-04-22,2025-04-23,10,9503,1136.1,443,1141.95,200.44,0,Delivered,0,
901181,51181,301,LTL,Dry Van,2025-03-23,2025-03-27,2025-03-23,2025-03-27,2,3145,608.7,1991,671.93,122.33,0,Delivered,0,
901182,51182,302,TL,Reefer,2025-03-21,2025-03-22,2025-03-22,2025-03-23,10,17700,1150.0,443,1009.91,140.42,0,Delivered,0,
901183,51183,301,TL,Dry Van,2025-02-11,2025-02-14,2025-02-12,2025-02-15,13,13553,1223.3,1263,2412.91,395.63,0,Delivered,0,
901184,51184,302,TL,Dry Van,2025-06-01,2025-06-05,2025-06-01,2025-06-04,12,18427,1133.7,2001,4867.8,628.54,0,Delivered,0,
901185,51185,301,LTL,Dry Van,2025-02-13,2025-02-17,2025-02-13,2025-02-16,6,3905,108.6,2325,895.49,137.92,125,Delivered,0,
901186,51186,301,TL,Reefer,2025-03-26,2025-03-30,2025-03-26,2025-03-30,12,15677,1106.0,2181,4357.6,614.24,0,Delivered,0,
901187,51187,301,LTL,Dry Van,2025-05-19,2025-05-24,2025-05-18,2025-05-22,4,6385,197.0,2287,908.81,155.22,50,Delivered,0,
901188,51188,301,TL,Reefer,2025-04-09,2025-04-13,2025-04-09,2025-04-14,11,14836,1534.4,1698,4294.47,670.82,0,Delivered,0,
901189,51189,303,LTL,Dry Van,2025-04-24,2025-04-28,2025-04-24,2025-04-28,4,4142,77.9,2001,884.07,135.42,0,Delivered,0,
901190,51190,302,TL,Flatbed,2025-06-19,2025-06-20,2025-06-20,2025-06-21,9,14570,1131.1,761,1654.54,245.68,200,Delivered,0,
901191,51191,303,TL,Reefer,2025-04-07,2025-04-10,2025-04-07,2025-04-11,10,10625,1097.5,1775,3589.98,673.33,0,Delayed,0,
901192,51192,304,LTL,Reefer,2025-07-01,2025-07-03,2025-07-01,2025-07-04,3,2610,259.2,1047,368.42,50.59,50,In Transit,1,Concealed damage
901193,51193,301,TL,Dry Van,2025-01-15,2025-01-18,2025-01-14,2025-01-20,11,12258,1247.2,1263,3154.58,349.56,0,Delayed,0,
901194,51194,301,TL,Dry Van,2025-05-03,2025-05-06,2025-05-03,2025-05-06,18,10032,984.6,1263,3152.72,407.7,0,Delivered,0,
901195,51195,303,TL,Dry Van,2025-06-17,2025-06-20,2025-06-17,2025-06-19,12,15995,1084.5,1263,3241.54,438.3,75,Delivered,0,
901196,51196,304,TL,Dry Van,2025-04-12,2025-04-13,2025-04-12,2025-04-12,10,16196,1213.1,761,1657.05,205.35,125,Delivered,0,
901197,51197,301,LTL,Dry Van,2025-06-25,2025-06-29,2025-06-26,2025-06-30,4,1263,459.4,2112,847.53,113.36,200,Delivered,0,
901198,51198,303,TL,Dry Van,2025-04-18,2025-04-22,2025-04-20,2025-04-23,19,13407,1318.2,1905,3817.87,692.44,0,Delivered,0,
901199,51199,302,TL,Dry Van,2025-02-10,2025-02-13,2025-02-10,2025-02-13,8,13263,996.4,1819,4040.82,446.37,0,Delivered,0,
